app,review,rating
쿠팡,너무감사해요,5
쿠팡,침대에서 5분만 하려다 해 뜨는 거 봤습니다. 출근 망함. 연차 써야하나 고민중.. 하.. 너무 재밌어,5
쿠팡,탈퇴했는데 회비가 계속 나가는데 어떻게된일인가요?,1
쿠팡,이래저래 말은 많지만 전 만족스럽게 잘 쓰고 있습니다. 쿠팡 응원합니다!,5
쿠팡,최악의 쇼핑몰 ㅇ ㅇㅇ,1
쿠팡,"쿠팡. 배송지연에다 형편업네요. 실망이네요 정말 휴대폰 공기계 구매했는데 배송지연이라니. 화가나네요 형편없이 네요. 에휴,",1
쿠팡,"탈팡,불매",1
쿠팡,유튜브 쇼츠 광고납치때문에 지움,1
쿠팡,로켓프레시 구매하고 20분 안에 추가구매 하면 15000원 안 채워도 구매 가능하다는 말 다 거짓말 안됨 꾸역꾸역 15000원 채움 개열받는 쿠팡,1
쿠팡,개빡치네그냥,1
쿠팡,물건 주문한지 2주가 넘었고 물건 도착이 1주일 후여서 그것만 기다리는데 판매자가 강제취소해서 강제 환불이 되었는데 상담사한테 전화하니 법을 읊어주며 이렇게 되도 괜찮은거고 정당한 거라네요 안그래도 빡친 사람을 더 빡치게 만들어 주는 어플이네요^^,1
쿠팡,넘 좋아요. 근데 와우카드 다른걸로 바꾸고싶은데,5
쿠팡,짱~~~♡,5
쿠팡,1점도 아깝네,1
쿠팡,"돈은 한국에서 다벌고 미국기업이라면서 개인정보 노출, 한국 노동자 근로 착취, 협력업체 갑질에도 불구하고 로비만 열중하는 안하무인 쿠팡은 이제 공정한 처벌을 통해서 그만큼 댓가를 치러야한다.",1
쿠팡,좋아요 음청 좋아요,4
쿠팡,개인정보 누출이 왠 말일가요?,1
쿠팡,가격 볼때 자꾸 할인가로 보여주니까 비교가 안됨. 화나네,3
쿠팡,"왜 쿠팡 배송하시는분들은 전부집앞으로배송하시나요? 경비실체크하고 송장 이름밑에 경비실표시가있는데도불구하고 계속집앞으로보내는이유좀명확히 알려주세요, 진짜진심 이유가있으니 경비실이라고체크한거아니겠습니까?",2
쿠팡,도대체 홈버튼을 왼쪽아래에 만들겠다는 생각은 누구머리에서 나온건지 모르겠는데 검색하다가 상세페이지 확대하다가 계속 홈버튼 눌려서 찾아보던거 사려던거 없어집니다. 제발 위치 수정 부탁,1
쿠팡,아니ㅡㅡ광고 안본다고 설정했으면 그렇게 끝나야지 왜 앱 들어갈때마다 광고 수신하라고 팝업이 뜨냐고ㅡㅡ개 불편하네 진짜,1
쿠팡,비번 내가 쓰고싶은거 쓰게 좀하자. 책임은 본인이 지겠으니까.이전에 쓰던거라 안돼고 이래서 안돼고 저래서 안돼고 안돼는게 뭐 그리많나? 매번 비번바꿨다 다음 로그인때 막혀 새로 비번설정해야하고 사람기억력은 한개가있다.,1
쿠팡,전국민급 정보유출 책임지는 보여라,1
쿠팡,생체인증 빼라 비번 함 틀렸다고 자동인증 체크되고 등록할려고 하는꼴 보소,1
쿠팡,쿠팡을 자주 사용하는 이용자입니다. 상품 문의하기 터치 후 문의하려 하는데 문의 창이 안나옵니다. 개선 부탁드립니다.,3
쿠팡,지들이 쿠폰을 쳐 줘놓고서는 배송비는 별도임,1
쿠팡,쓰레기,1
쿠팡,카카오 네이버 로그인좀 넣어요 아오 콧대만 엄청높네,1
쿠팡,뭔 멤버쉽가입안하면 사지도못하게 만들어놨네 컬리로 갈아타세요,1
쿠팡,이제 로켓 오늘배송까지 추가하고 많이하셨는데... 어쩌다 쿠팡이....,5
쿠팡,상세설명을 확대해서 볼수 있게 해주세요 갑자기 상세설명 확대 안되서 구매의욕이 팍 사라지네요 그리고 필수표기 정보에 제조국 표기 안된 상품들은 전부 내려 버리고 제조국 표기 안하면 상품 올리지 못하게 하세요 상세설명에도 제조국 표기 안된거 너무 믾아요 또 필터에 제조국도 선택 가능하게 해주세요 제발요,3
쿠팡,어떤 검색어는 일렬로 보기가 없고 바둑판 보기만 있는데 한눈에 들어오지도 않고 조잡함.,3
쿠팡,"아쉬운 부분이 없잖아 있겠지만, 솔직히 배송도 정말 빠르고 혜택 이용기간이 얼마 안 남았을 때 '쇼핑 끊어야겠다..' 싶어서 와우 회원을 해지했는데 해지할 때 돈도 다 돌려줘서 놀랐어요. 계정 정보 털렸을 땐 화가 났긴 해도 솔직히 받은 혜택같은 거랑 와우 회원 가격 생각하면 역시 쿠팡이 제일이라 끊지도 못했어요. 그리고 무엇보다 여태까지 쿠팡으로 빠르게 괜찮은 가격으로 혜택을 이용해왔으니.. 쿠팡 입장에서는 크게 보상해주기도 어려울텐데 대처도 물론 아쉽긴 하지만, 그동안 이용해온 거 생각하면 나쁘지 않다고 생각합니다. 제발 사라지지 마세요..🥰",5
쿠팡,시세조작. 개인정보유출. 나몰나라외산기업,1
쿠팡,아니 옆도시 인데 7일 걸린다해서 기다리고 그때로 준비했는데 추가로 걸린다는건 뭔 샹 심지어 싸게 올려서 말 안된다고 생각하는지 뭐 배송을해줄 생각도 없음 에초에 7일기다리라 해서 기다렷는데 기다리니까 환불 요청이다 심지어 쿠팡에서 운영하는데라 한패임 와... 7일 기다렷는데 상품도 준비가 안됨 근데 더 비싸게 사면 하루만에 배송해주고 재고도 있다고함 그냥 싸게올린거 손해니까 배송안해준다 환불이나해라 배짼다 그냥 이런다 손해니까 배째슈한다 1점 주기도 아깝다 -단위 있으면 -5점으로 올렷다 그리고 와우가입좀 작작해라 와우 가입해야 쿠폰준다하고 뭔 택배 앱에서 중국산 게임 운영이 보이냐 개인정보 유출도 말 안되는데 배송은 엉망이고 와우 유도에 돈안된다 싶으니까 배송 안해줄꺼니까 배째라 식으로 나오는게 말안됨 진짜 🐕 같은 어플이다 버그 수정해대요 업데이트에 그냥 운영이 버그고 밥말아 먹음 그냥 버그수정할 시간에 운영 재대로 하고 배송좀 제대로할 생각을 해라 그냥 사기 집단 소굴 같은,1
쿠팡,로켓배송 짱이에요. 우리 강아지 사료가 없어서 주문하려니 토요일 주문해서 바로 받을수 있는 곳은 여기밖에 없네요. off라인은 너무 비싸고 쿠팡 짱이네요,5
쿠팡,개인정보 유출 후 고객을 뭐로 보는 건지 사죄도 제대로 안하고 새벽배송 비윤리적인 듯 여러모로 맘에 들지 않는다.,1
쿠팡,탈팡했어요,1
쿠팡,"· ',",1
쿠팡,탈퇴하려니까 업데이트를 하라고 하네 헐,1
쿠팡,빠르게. 배달. 돼서 좋네요,1
쿠팡,잘 사용하고 있지만 지금은 별로 대체 가능한 배달들이 많아 심히 고민중 호구들이 아닙니다,1
쿠팡,로그인도 안되고 인증문자도 안옴. 개인정보 처리가 걍 엉망인거 같음.,1
쿠팡,배송이 빨아서 좋아요,5
쿠팡,쓸애기~~~,1
쿠팡,쓰레기 기업,1
쿠팡,쓰레기 광고 그만해라,1
쿠팡,짝퉁에 허위광고 대다수 중국산 탈팡한다,1
쿠팡,원래 그런가보다 미안하다ㅠ,1
쿠팡,쓰레기 기업.,1
쿠팡,너무좋지만 잘못은 인정하는 회사가 되길빌면서,1
쿠팡,같은 상품을 파는 다른 판매자의 후기가 한번에 뭉뚱그려 보이는거 문제있습니다. 바꾸세요 판매자 후기가 전혀 보이지 않는 방식입니다. 상품 후기가 따로 따로 보여야지 같은 상품 판다고 같은 판매자 아니잖아요 왜 같은 판매자마냥 뜨나요 이거 문제 있는거 아닌가요? 그리고 판매자 문의하려는데 왜 다른 판매자가 뜨냐고요 같은 상품판다고 같은데가 아니잖아요,1
쿠팡,탈퇴는 어렵고 구매는 실수로 원터치결제유도..악덕 상술만 발전하고..보안의식. 고객마인드 지속망가지는 미국회사..한국회사면 이러진 못할듯..CEO is the origin of problem.,1
쿠팡,It's a passageway to open personal information.,1
쿠팡,배송이 빨라서,4
쿠팡,한국에서 장사하려면 그따위로 하지마라,1
쿠팡,정말감사합님담욤^^사랑합님담욤,5
쿠팡,쓰레기만 파는듯,1
쿠팡,👍👍👍👍,4
쿠팡,27일전에 주문한 걸 계속미루다가 결국 판매자가 보내지도 않고 지멋대로 반품 이라며 취소함 언제 도착하는지 9일후 문의넣었는데 답변도 붙여넣기 답변 언제 도착하는지 문의넣어도 답변은 순차적으로 간다는 100개한정판매인데 물량부족 그러면서 또 계속 판매함 그래서 쿠팡 안함,1
쿠팡,사기꾼 판매자가 판을치는 곳,1
쿠팡,쿠폰 버튼 하나 잘못 눌렀다고 와우 결제 되는게 말이되냐 이딴일 격으니 테무가 쿠팡보다 더 좋게 보인다,1
쿠팡,와우할인 싫당,1
쿠팡,빠른 배송,5
쿠팡,말이 필요한가?,1
쿠팡,업데이트되고 왜 실행이안되고 자꾸 오류가 나나요...이제 결제를 하면 안될듯... 로켓배송이라 좋았는데..점점실망...,1
쿠팡,왜 자꾸 키지도 않는데 켜지는건지,1
쿠팡,가짜가 너무 많다,1
쿠팡,먼 광고가 계속뜨냐? 납치 광고 그런건가? 짜증나서 탈퇴하고 싶어 지게 만드네?,3
쿠팡,쿠폰으로 광고 쳐 하지말고 알람껏으면 보내지마라 멍멍이들아,1
쿠팡,15초짜리 광고 작작쳐올리세요!!!!,1
쿠팡,찜리스트 수정된부분 마음에 들어요,5
쿠팡,배송이 빨라 편리합니다,5
쿠팡,와우 멤버십 가입 절차 좀 수정하세요;; 버튼 하나만 누르면 아무런 경고문자나 결제 알림 팝업도 없이 결제되게 만들고 해지하는 방법도 sns에서 정보를 찾아보지 않으면 하기 힘들게끔 꼭꼭 숨겨놓는게 왜 이따구로 앱 운영을 하고 있는건지 이해가 안됩니다 순간 정떨어져서 앞으로는 이용하지 않겠습니다,1
쿠팡,믿을수있는.쿠팡,1
쿠팡,고유통관번호 어떻게 바꿈? 왜이리 보기 어렵게 해놓음?,1
쿠팡,최근 본 상품 왜 없어졌나요? 아무리 찾아도 안보리고 고객센터에서도 없어졌다하던데 다시 부활시켜주세요,1
쿠팡,배송이 개판~~ 박스던지고 그러고 감~~,1
쿠팡,망해서 안되는건가요?,1
쿠팡,예전에는 G마켓을 이용했었는데 인터넷 추천으로 아주 잘 이용하고 있습니다.,5
쿠팡,로켓배송이왜 4일후에 올까요? 차라리 3일이내 도착보장인 네이버를 사용하는게더 좋지않을까요? 문의는왜 시키는것마다 업무를못받을까요? 하루가지나도왜 배송시작을안할까요? 이러면 쿠팡누가 사용하나요?,3
쿠팡,앱 설치 강요,5
쿠팡,진짜 레전드 형님쿠팡 진짜 거짓말 안치고 몇달 마다 무료 쿠폰 5천원씩 주는 미쳐버린 쿠팡 별 5개 입니다 너구리 라면 무료로 먹으니까 진짜 개맛있네요 맨날쓰고 있습니다,5
쿠팡,고객정보 다 털렸는데도 대표라는 인간 하는 꼬라지보면 다른 대체재만 생기면 바로 갈아탄다. 영원한건 없다. 고객들이 사용해줄 때 잘해라.,1
쿠팡,잘 부탁드립니다,5
쿠팡,아무것도 누르지 않았는데 쿠팡앱이 계속 켜져서 휴대폰 할때마다 불편해요,1
쿠팡,잘안됭,4
쿠팡,물건 사겠다고 해도 로켓배송 핑계대면서 물건 추가구입하라는 게 짜증나서 안 쓰고 말지,1
쿠팡,도대체 스크린락을 풀면 왜 자꾸 쿠팡이 뜹니까?,1
쿠팡,미국판알리익스프레스,1
쿠팡,"진짜 별0개 주고싶다.. 업데이트 잦고, 용량커지고, 잘쓰던 버튼이나 페이지 없어지고... 네모버튼 없어져서 드레그 하기 귀찮고, 보기불편해져서 이제 진짜 떠나야되나싶어 후기수정해봄 리스트뷰 그리드뷰 진짜 퇴행해서 자꾸 업데이트되니 짜증난다",1
쿠팡,배송이 빠르고 사용하기가 좋아요.,4
쿠팡,혜택이좋음,5
쿠팡,최근본상품 보기 그것좀 제발 다시 살려주세요 너무 불편합니다ㅜㅜㅜ,4
쿠팡,아주 오랫동안 잘 사용하고 있습니다. 다만 찜목록을 품목이나 종류별로 정리할 수 있게 폴더처럼 만들어서 찜할 수 있는 기능이 생기면 좋갰어요...ㅠㅠ,5
쿠팡,이건좀 아닌거 같습니다 제 나이는 이제 중1인데 토스카드를 쓰고있는데 그 카드로는 결제가 안됀다고 써져있던데 이건 좀 아닌거 같아요 아무리 그래도 그냥 먹을거 사는건데 이렇게 화가 나는적은 처음이네요 진짜..,1
쿠팡,쿠팡 쿠폰이 너무 짭잘하네요👍👍,5
쿠팡,이미탈퇴한지 좀 됬는데 아직도 돈을 빼가네요 양아치들이네 신고하겠습니다,1
쿠팡,"아니 간혹 '쿠팡 중국산 쓰레기'이런 사람들이많은데 아닌거 같아요 물론 그사람들의 생각도있겠지만 전 아닌거 같아요 이제 그럿게 안해주심해요,,",5
쿠팡,왜 일시적으로 사용자가 증가하여 서비스 접촉이 원활하지 않습니다 가 뜨는거죠,2
쿠팡,지금 계속 인터넷 연결이 안되었다면서 어플 작동이 안됩니다,3
쿠팡,좋아요!,5
쿠팡,찜한상품 일시품절시 목록에서 왜 사라지게 업데이트된건가요 최소한 보이게는 해놔야 하는거 아닌가 싶습니다.,3
쿠팡,쿠팡 서비스와는 반대로 금번 정보누출과 직원정책은 반대요,3
쿠팡,나만 안열이는건가요? 앱이 안열려요 계속 네트워크 문제라고뜨고,1
쿠팡,화면을 킬 때 가끔씩 쿠팡이 자동으로 켜지네요. 바빠 죽겠는데 이러면 짜증나네. 이것 때문에 별점 깎습니다.,2
쿠팡,다신 안삼,1
쿠팡,리뷰 이거 체험단 리뷰만 상단에 보여지는거임? 최신순으로해도 별 다섯개 짜리만 나오고 내가 단 리뷰는 안나오네? 리뷰 볼려고 하면 분명히 리뷰가 많은데 몇개밖에 안보여주고 죄다 체험단 리뷰야 그리고 요즘 쿠팡인지 테무인지 중국산 제품들이 왜이렇게 많음??? 테무에 있는 제품들 똑같이 그대로 올라와 있고 물건 사서 받아보면 제품박스나 설명서에 중국어만 써있고,1
쿠팡,좋은점이 많아서,5
쿠팡,상담도 친절하고 배송도 안전하고 좋아요♡♡,5
쿠팡,최근 본 상품 목록이 사라져서 불편해요. 옛날엔 있었던 걸로 기억하는데 왜 없어졌나요? 며칠 전에 봤던 상품을 사고 싶은데 기록이 없어져서 살 수가 없어서 답답해요.,3
쿠팡,앱을 쓰면 쓸 수록 단점들만 보이는 게 정상적인가요 여럿 사람들 똑같은 혹은 거의 비슷한 혹평들이 대부분인데 개선할 의지는 하나도 안 보이고 인터넷 쇼핑 앱이면 좀 그에 답게 운영을 하세요 돈만 보지 마시고들.. 검수를 하는 건지 마는 건지 판매자들 제대로 거르지도 못 하고 하다 하다 회원 아니면 사지도 못 하게 하는 앱은 처음 봅니다 ㅋㅋㅋ,1
쿠팡,실수로 이메일을 바꾸는 바람에 물건을 구매 못하고 있습니다 해결책은 어떤게 있나요. 회원정보 들어가서 이메일 수정 하려고해도 인증 메일을 못받고 허탕만 치고 회원탈퇴해려고 해도 비밀번호를 모르고 .탈퇴해서 새로 회원등록 하려고 합니다. 어떻게 해야 하나요?,1
쿠팡,'새벽 7시 전 반품 수거 예정' 이라더니 7시 넘어서 문앞에 내 놓으라고 알림이 오면서 '오늘 수거 예정'으로 바뀌었네요. 수거 예정 시간 안 맞출꺼면 애초에 7시 전 수거 한다는 문구를 안 보여주는게 나을것 같네요... 그리고 프레시백에 준다고 해서 주문하면 항상 박스에 담겨져 있어요. 그리고 노티피케이션 광고에 이전에 구매했던 상품이 90% 할인되었다고 뜨는데 막상보면 구매한적도 없는 제품이 떠요. 문구를 관심상품 등으로 바꾸던가 해야될 것 같아요. 그리고 새벽배송+사이즈 옵션을 선택하면 그 사이즈가 새벽배송인게 교집합으로 나와야 하는데 그게 아니라 새벽배송인 다른 옵션이 있는 상품과 그 사이즈 옵션이 있는 상품이 합집합 나와서 불편해요,1
쿠팡,좋아요,5
쿠팡,손정한♡김태형 급으로 재밌네요,5
쿠팡,쿠팡캐시 적립 내역 보고싶은데 자꾸 로그인 후 이용할 수 있다고 뜨네요. 한창 개인정보유출사건 있을때부터 해당 오류 확인했는데 수정좀 해주세요,4
쿠팡,광고 제일 짜증난다 바로 삭제되지않고 두개이상 넘어가니 개ㅆㄹㄱ 켁 퉤 적당히해라 아예 없어져라,1
쿠팡,쿠팡. 안. 좋다.,1
쿠팡,과도한 광고 노출과 정보 유출 방지 미흡으로 인해 본 서비스를 추천하기 어렵습니다.,3
쿠팡,어미 가 없나봐 와우가입하면 쿠폰준다했는데 2주도 안되서 회수해감 ㅋㅋ 미쳤음 그냥 사실 준적이 있는지 조차 모르겠음,1
쿠팡,쿠폰 줄거면 제대로 주던가 5천원임 뭐임ㄹㅇ,1
쿠팡,미우나고우나 대체불가 쿠팡배송,5
쿠팡,쿠팡 배송 할때 문앞에 던지고 누가 반품 시킨거 자주옴 ㅡㅡ,1
쿠팡,ㅋㅋㅋㅋ 샤프 샀는데 촉이 휘어서 오네요 촉이야 다시 눌러서 쓰면되는데 찜찜하고 그냥 기분 더럽네요 쓰지마세요~,1
쿠팡,편함,4
쿠팡,국내산 사고 싶어서 검색하면 외국산이 뜹니다 알고리즘 상세표기 분류좀 해주세요,1
쿠팡,개인정보는 넘어갔는데..그래도 잘씁니다 ㅎㅎ,4
쿠팡,쿠팡 노예가 되네 나도 모르게 한 달 사용 안 했는데 이렇게 불편할 줄이라.,1
쿠팡,지들이 주소 틀려놓고 주소 올바르게 입력한 이용자 탓 이사해놓고 이사한 주소로 보내달라 했냐 아니면 물품 먹튀를 했냐 아주 그냥 기업이 일반 직원들과 이용자들에게 덤탱이는 잘 씌워,1
쿠팡,편하기는한데 정보유출이 자주일어나니안심하기가 어려워요,5
쿠팡,사기꾼 업체,1
쿠팡,역겨운 퇴출 1순위 기업,1
쿠팡,0원 할인 할때 있어요,5
쿠팡,이만원이개밣 했다,5
쿠팡,개인정보 유출앱,1
쿠팡,대체 불가 영역,5
쿠팡,개인정보 유출,1
쿠팡,와우멤버쉽 연장 취소했는데 또 유도한 건지 와우멤버쉽 연장되어있네요 ㅡ.ㅡ 취소버튼도 기존하고 또 다르게 바꾸어놓고요... 정말 마음에 안드는 회사네요,1
쿠팡,응원합니다 쿠팡,5
쿠팡,한번 클릭으로 결제는 선넘은거 아닌가 싶다. 하긴 다른 쪽으로도 선을 많이 넘긴 회사라 그러려니 한다. 참 양심없다.,1
쿠팡,개인 정보 유출 극혐,1
쿠팡,5년전에 탈퇴했었는데? 그때정보가 삭제안하고 정보 퍼다가 딴데다 나른거 어이없네 ? 이정도 문제면 고민을 해봐야겠네,1
쿠팡,왜 쿠팡 기본카드지정이 없어진건가요? 늘쓰는 카드가있고 가끔 다른 카드를 쓰는데 자주쓰는카드등록 사라지고 마지막 결제카드만 남아 원하지않던 카드로 결제하게되는일이 발생합니다.,2
쿠팡,로그아웃을 도대체 어디다가 쳐박아놨어?,1
쿠팡,한국사람이면 쿠팡쓰지 맙시다,1
쿠팡,광고 알림 해제를 몇번을 누르는데도 왜 계속 지멋대로 푸쉬알림 쳐넣는건지 이해가 안가네,1
쿠팡,쿠팡개인정보 우액그래도 조아요,5
쿠팡,극혐,1
쿠팡,와우 혜택을 적용중인데 배달 무조건 무료라면서 왜 3000원이나 내야되는지 모르겠네요..... 이것좀 고쳐주시면 감사하겠습니다.,1
쿠팡,아니 냉동식품 잘못 와가지고 냉동실에 억지로 며칠 보관하다가 택배기사 오는 시간에 맞춰 재포장 부탁한다길래 피곤하게 반품했는데 만원 쿠폰 기간 지났다고 안 돌려주네 장난하나 뭔 판매자가 잘못 보내고 늦장 대응해서 기간 지난 걸 구매자 피해로 넘기지 물건 값도 비싼 앱인데 서비스까지 이러냐.. 상담사는 또 아무리 늦어도 내일 답변준다더니 자연스럽게 일주일 연장에 ㅋㅋ 진짜 어이가 없음 괜히 실드치고 다녔네 어휴,1
쿠팡,광고 좀 적당히해라,1
쿠팡,별로입니다..우리한테돈벌고 미국이 이득보고..,1
쿠팡,개인정보 털림. 맨날 어플 업뎃은 하는데 털림. 업뎃이 거의 일주일에 4회는 하는거같은데 털림,1
쿠팡,구매이용권 다운받으니까 모든 물건의 가격을 구매이용권 적용 가격으로 보여줘서 제대로 된 쇼핑을 할 수가 없잖아요. 모든 물건 다 5천원 할인 해줄 거 아니면 사기 아닌가요? 그리고 최근 본 상품은 왜 없앴나요? 쿠팡에 대한 호불호를 떠나서 앱은 좀 구리네요,3
쿠팡,아니 개인정보유출로 쿠폰을 줬으면 쓸수 있게 만들어놔야지 왜 구독 안 하면 암것도 못쓰게 만들죠? 회원가입하고 개정을 만들었는데 똑같이 개정유출된거잖아 14000원 제한 풀어라 그니까 민심 나락가지ㅉ,1
쿠팡,1점도 아까움 물건 배송은 쿠팡이 잘못하고 번거로움은 고객보고 떠안으라고 함,1
쿠팡,사랑해요.루니,5
쿠팡,돈 주고 구매한 영화도 제대로 재생 안 되는건 너무 하다고 생각하시지 않나요?,1
쿠팡,개인정보 유출,1
쿠팡,해외에서 접속이 안되게 되어있나요? 사용자가 많아서 접속이 안된다고 몇일째 그러네요,5
쿠팡,상품배달이빠르고 반품도 잘되고 좋아요~,5
쿠팡,결제수단 기본으로 선호하는거 선택해두고 가끔 카드할인이나 다른 이유로 가끔 다른카드 쓰고싶은데 가장 마지막 결제한 수단으로 자동으로 바뀌는게 참 쓰레기같네요. 멤버십 결제는 결제수단 선택도 아니고 그냥 결제가능한 뭔가가 있으면 지맘대로 다 선택해서 바로 결제박아버리던데,1
쿠팡,불만사항은 답없음,3
쿠팡,한국은 호구로 보는 기업,1
쿠팡,진짜 당췌 이해가 안되네~ 보다 보면 버튼을 잘못눌러서 보던 페이지를 벗어날때가 있어서 '방금 본 상품 보기' 메뉴를 진짜 편리하게 잘 사용하고 있었는데 갑자기 사라졌네?? 대체 왜??? 찜목록에 검색기능 좀 넣어달라니까 아무 변화도 없더만 편하게 쓰던 메뉴까지 왜 없애버린거지??? 안그래도 물건 주문하고 하염없이 기다리다 한달반만에 일방적으로 주문취소 메시지받고 열받아서 항의해도 아무 책임 안져서 개빡치는데!! 개인정보 유출된것도 개빡치는데!! 잘 쓰던 메뉴까지 없애버려?? 아주 제발 쿠팡 쓰지말아달라고 고사를 지내네!!! 예~ 안써드릴께요~~!!! 아.. 지금 보니 구매한 제품 옵션정보도 없애버렸네? 얼마전에 산 바지 사이즈가 얼마였더라 확인할랬더니 옵션정보가 없네? 전엔 분명 내가 산 제품 사이즈나 색상같은 정보가 나왔는데 이제 아예 없네? 참 대단한 업데이트네~ 진짜 놀랍다 놀라워~ 어쩜 이렇게 업데이트 할수록 점점 불편해지게 만들수 있을까? 와우~~!!! 굿굿굿~!!!,1
쿠팡,보상이라면서 쿠폰사용을 강요하는 양아치 회사,1
쿠팡,개인정보 털리는건 못 막지만 2만원 이하 구매는 잘 막네,1
쿠팡,피해 보상을 그따위 쿠폰으로 퉁칠려고하네 ㅋㅋ 치졸하다 치졸해 5천원 쿠폰ㅋㅋㅋ 누굴 거지로 아나,1
쿠팡,내 개인정보 털렸어요,1
쿠팡,장난하냐 이제 멤버쉽가입안하면 구매도 못하냐?????,1
쿠팡,물품을 빠르게잘보내주고 다양한 상품들이 많아 선택 하기좋아요 ~,4
쿠팡,"각종 웹과 앱에서의 광고 너무 불편하고 역겨움. 유저가 살짝만 화면 슬라이드해도 마치 클릭한 것처럼 처리하고, 앱 광고에서도 클릭을 낚시하듯 유도함.(X표시가 누르기 어렵거나 갑자기 화면이 바뀌는 등등) 하는 짓이 딱 쿠팡스러움.",1
쿠팡,쿠팡 관련 다큐보고 비위 상해서 탈퇴 후 삭제합니다. 정상적으로 장사하세요.,1
쿠팡,최악임..,1
쿠팡,표시제 정보이용 표면상에 지도상면 촬거된 한국어를 채택되어 알아보기.,2
쿠팡,쿠팡 사용하지 마세요. 경험1. 로켓으로 사도 30일 딱 쓰고 문제생기면 쿠팡은 나몰라라 합니다. 경험2. AS접수를 했으나 제조사랑 쿠팡간에 서로 책임 떠넘기기를 통해 시간끌기를 합니다. 경험3. 고객센터 문의해도 상담이나 문의중 나온 내용 파악이 안되고 책임감도 없어서 답답해 죽습니다.,1
쿠팡,매국기업,1
쿠팡,빠르고 편해요,5
쿠팡,아니 일단 개인정보 유출 사례에 확 호감 떨어졌고 쿠팡이 수습하려는 멘트가 마음에 안 듭니다 최악이에요,1
쿠팡,나가라,1
쿠팡,해외배송표시도 없이 판매자가 자기 통관번호로 직접 해외배송받아서 보내주는 경우가 많아진듯 로켓아니면 느려터지고 회수도 오래걸리니까 환불도 오래걸리고;,2
쿠팡,"로그인하라하고, 썩었내요",5
쿠팡,ㅆ레기기업,1
쿠팡,별 하나도 아까움..,1
쿠팡,알리페이한테 개인정보 4천만개 그냥 넘긴 카카오와 다르게 '유출'된 건데 유출한 사람을 욕해야지 어캐 유출 당한 피해자를 욕하겠음? 보상도 빵빵해서 너무 좋음!!,5
쿠팡,UI 좀 직관적으로 만들어야 됨. 자꾸 정보 유출되는 건 둘째치고 로그아웃이나 회원탈퇴 등은 꼭꼭 숨겨놔서 사용자 경험을 꼭 불편하게 만듬. 알면서도 이러는 것 같긴 함,1
쿠팡,화면 키고 잠금화면 풀면 자동으로 열릴 때가 있음. 그리고 다른 쪽에서 광고로 들어오고 바로 끄면 안뜨길 원하는데 뜸 이 둘 해결안하면 조만간 앱 중지 시킬거 같다.,1
쿠팡,탈팡,1
쿠팡,앱실행만 하면 x같은 광고 자꾸뜨고 거부눌러도 또뜨네 xx 적당히좀 해라,1
쿠팡,탈팡했습니다.,1
쿠팡,광고를 어떻게든 표시하려고 거부하면 앱에 들어갈때 마다 강제로 팝업창을 띄움,1
쿠팡,심각하다....이걸 왜 와우를 결제해서 써주고 있습니까들...,1
쿠팡,상품 환불을 찾는데에 불편함이 있네요. 인터페이스상 번잡하고 글자 크기도 작고..,2
쿠팡,뭔 이젠 결제도 내맘대로 못함 19000원인가 채워야 배송가능하다느니 이상한소리만함 걍 지운다 개인정보 다털렸을때부터 지웠어야되는데 진짜 하,1
쿠팡,최근 본 상품!!!!!!!!!!!!!!!!!!!!!!!!!!!! 부활 시켜주세요!!!!!!!!!!!!,1
쿠팡,서비스가 좋아요,5
쿠팡,좋아요 잘 쓰고 있습니다,3
쿠팡,멤버십결제유도창 그만뜨게좀요 7일간 보이지않기선택해도 장바구니 담을때마다 결제창떠서 불편하고 짜증나서 앱지우고싶어짐,1
쿠팡,귀찮게 왜 로그인 되어있는 계정의 비밀번호를 또 물어봄?,1
쿠팡,광고가많아짐. 강제로 팝업창뜨게하는게 생겼는데 개인정보 유출하고도 정신못차린거죠?,1
쿠팡,드디어 10년만에 새벽배송 풀리네요 굿 집앞 이마트 등 바로 배송 쿠팡아 잘가라 자영업자 등쳐먹고 배달라이더 등쳐먹고 택배기사도 등쳐먹고 자국민 피빨아 먹던 쿠팡 국내 기업 새벽배송 적극 지지 합니다,1
쿠팡,화면 회전이 안되고 고정 돼 있는거 어떻게 안되나?,2
쿠팡,말로만 죄송하다 하지 마시고 쿠폰 뿌려주세요 +쿠폰 줄거면 제대로 주지 여행 안하는 사람들은 뭐 어쩌라고요 쿠폰 이따구로 줄거면 이따구로 하지말고 걍 무시하고 방관하지 이딴걸 피해보상이라고 주는건 진짜,1
쿠팡,like 이완드래곤이 운용하는 회사 안써야하는데 ㅜ쉽지가않네,1
쿠팡,쿠팡놈들 일 제대로 안함,1
쿠팡,편하고 좋습니다,5
쿠팡,저 진짜 쿠팡 없이는 못 사는데 개인 정보 유출 때문에 걱정이 큽니다....ㅠㅠ,5
쿠팡,좋아요.,4
쿠팡,쓰레기 같은 앱입니다.,1
쿠팡,쿠팡체험단에ㅜ안들어가짐,2
쿠팡,제품의 정보가 상세하지 않은듯,4
쿠팡,로비 실화냐? 점점 더 마음에 안들어,1
