"저작물코드우수저작물 저작물명","우수저작물 저작물명","우수저작물 본문내용","우수저작물 저작물적용일","우수저작물 저작물 분류코드","저작물분류명","우수저작물 저작물 형태명","우수저작물 저작물 형태코드","우수저작물 저작물URL","썸네일파일경로","우수저작물 공개여부","우수저작물 조회수","우수저작물 키워드명","게시판코드","우수저작물 게시판명"
"93175","[공단통신] 잠시만요, 공단 홈페이지 자랑 좀 하고 가실게요!","오늘은 자랑 좀 해야겠습니다! 요즘 사무실에 우리 공단 홈페이지가 아주 멋지다며 벤치마킹 하고싶다는 전화가 자주 걸려옵니다. 벼는 익을수록 고객를 숙인다는 속담을 미덕으로 아는 공단 직원으로서 이런 칭찬에 동요하고 싶지는 않지만 혹시나! 아직도 공단의 홈페이지가 어떻게 바뀌었는지 잘 모르시는 시민분들을 위해 무엇이 바뀌었는지, 어떻게 사용하면 되는지 홈페이지 사용설명서를 준비했습니다. 핵심 5가지를 알려드릴테니 주목해주세요~ 먼저, 공단이 바꾸고자 했던 홈페이지는 이런 것입니다. 안전함! 편리함! 효율성! 그래서 아래와 같은 기능들을 개선했습니다. 1. 모든 스마트기기에서 다 됩니다! 들어보셨죠? 반응형 웹! 요즘은 PC가 아닌 스마트폰이나 태블릿PC를 사용하는 분들이 많죠. 그래서 새로워진 홈페이지는 모든 스마트기기에서 잘 보일 수 있도록 자동으로 최적화되는 반응형 웹을 도입했습니다. 2. 디자인이 확! 바꼈습니다 요즘은 비주얼 커뮤니케이션의 시대! 홈페이지에서 메뉴를 찾거나 원하는 서비스를 찾기 어려웠던 과거 홈페이지의 불편함을 개선 새로운 사이트에서는 시민들이 많이 이용하는 서비스를 눈에 확 띄게, 동시에 보기 좋게 디자인을 바꿨습니다. 3. 회원가입을 없애서 개인정보 보호를 훨씬 강화했습니다! 개인정보를 불필요하게 과다 수집하는 국내 인터넷 환경과 이로 인한 해킹사건 뉴스가 빈번했는데요 개인 정보가 유출될까 불안한 마음에 걱정하던 시민 여러분의 고민을 해결했습니다. 새롭게 오픈한 공단 홈페이지는 과감하게 회원가입 절차를 없애고 본인인증을 통해서 그동안 이용하시던 모든 서비스를 그대로 빠르고 편리하게 안전하게 이용할 수 있도록 바꿨습니다!4. HTML 콘텐츠를 전부 DB로 바꿔 무엇이든 검색할 수 있습니다! 시민생활에 가까운 많은 서비스와 시설을 운영하고 있는 공단의 업무이다보니 사업도 많고 메뉴도 많고 홈페이지에서 원하는 정보를 찾기가 어려우셨죠! 이제는 뭐든지 찾아주는 통합검색 서비스로 메뉴부터 직원까지 다~ 찾을 수 있습니다. 5. 공단의 많은 사업들을 한눈에 알수 있는 디자인 정체성 공단 홈페이지는 메인사이트 이외에도 각 시설 및 업무와 관련된 서브사이트가 무려 10개가 더 있습니다. 예전에는 청계천, 대공원 등 사이트가 제각각 달라서 이곳들이 공단에서 관리하는지 알기가 어려웠습니다. 그래서 비슷한 영역끼리 같은 색감을 주고 사이트간에 바로 바로 이동할 수 있도록 쉽~~~게 바뀌었습니다. 더 편리하고 새로워진 공단 홈페이지 앞으로 많이 이용해주세요!!","2015-04-28","B021","행사","문서","C003","http://www.sisul.or.kr/open_content/publicity/bbs/bbsMsgDetail.do?msg_seq=18&bcd=community&pgno=25","http://www.sisul.or.kr/open_content/com/common/upfiles.do?program=editor&type=image&filenm=seulraideu2(2).png","Y","1175","안전함,#편리함,#효율성,#스마트기기,#반응형웹","1","서울 이야기 > 서울 사람"
"93186","[청계천] 청계천 청혼의 벽에서 사랑을 전하세요!","누구나 한번쯤 영화 러브 액츄얼리의 스케치북 프로포즈처럼 사랑하는 사람에게 사랑의 마음을 전하고 싶어 하실텐데요, 청계천에도 청혼의 벽이라는 멋진 프로보즈 공간이 있답니다. 청혼의 벽은 지하철 2호선 용두역과 신설동 역에서 가까운 청계천 두물다리에 위치하고 있어요! 두물다리는 성북천과 정릉천 2개의 물길이 청계천과 합류하는 지점이라고 해서 지어진 이름이라고 해요~ 서로 다른 환경에서 자란 연인이 사랑하는 사람과 만난다는 상징적인 의미를 부여할 수도 있겠죠! 청혼의 벽은 청계천의 물과 첨단 디지털 영상기법을 활용하여 연인이나 부부의 프로포즈 뿐만 아니라 친구간의 미안한 마음이나 우정을 전하거나 부모님에게 감사의 마음 등을 전할 수 있는 공간입니다. 지난주 금요일에도 여자친구에게 평생 잊지못할 추억을 만들어 주고 싶다면서 인천에 사는 양ㅇㅇ군의 프로포즈가 청혼의 벽에서 있었는데요, 본인이 준비한 동영상과 프로포즈가 하트모양의 분수 및 조명과 어울려져 마치 영화의 한 장면을 영상케 했답니다. 청계천 청혼의 벽은 3월부터 12월까지 매주 수~ 토요일 18시 ~22시까지 일몰 후 운영하며 청계천 청혼의 벽(propose.sisul.or.kr) 사이트에서 누구나 신청할 수 있어요~ 소중한 사람에게 잊을 수 없는 감동을 선물하세요!","2015-05-04","B021","행사","문서","C003","http://www.sisul.or.kr/open_content/publicity/bbs/bbsMsgDetail.do?msg_seq=26&bcd=community&pgno=24","http://www.sisul.or.kr/open_content/com/common/upfiles.do?program=editor&type=image&filenm=dsc_0742.jpg","Y","1186","러브액츄얼리,#스케치북,#프로포즈","1","서울 이야기 > 서울 사람"
"93220","[시정소식] 8월, 우리집 우편번호가 바뀐다?! 새 우편번호 이야기","2015년 8월 1일 새롭게 바뀌는 우편번호 이야기 우편번호는 1941년 독일에서 처음 도입되었고, 현재 전 세계적으로 191개 국가에서 사용하고 있다고 해요. 우리나라는 1884년 4월, 우정총국의 개국으로 근대적 우편제도가 시행됐으나 12월 4일 갑신정변의 발발과 실패로 인해 우정총국이 폐지되었고 그후 1970년 7월 1일 최초의 우편번호가 제정되며 우리나라의 우편번호 역사가 시작되었다고 합니다. 1970년대 5자리의 체계로 제정된 우편번호는 1988년 읍면동 단위로 행정구역과 일치하도록 개편된 이후 쭉 6자리를 유지해왔는데요. 2015년 8월 1일! 다시 5자리 국가기초구역번호가 새 우편번호로 사용되게 됩니다. *국가기초구역이란? 국가기초구역은 통계, 소방, 우편 등 일반에 공표하는 구역의 기초로 공동활용할 목적으로국토를 일정한 단위로 구확하는 제도로 우편배달구역, 통계집계구역, 소방관할구역, 학교관할구역, 경찰관할구역 등의 관할구역의 기초구역 기반을 전환한 것이라고 합니다. 국가기초구역번호는 서울부터 제주까지 부여되어 있고, 2014년 1월 1일부터 국가기초구역제도 및 도로명주소가 전면시행됨에 따라 지번중심이었던 6자리의 우편번호제도의 개편 필요성이 대두되었어요! 따라서 2015년 8월 1일부터 사용되는 5자리 새 우편번호는 현행의 6자리 우편번호와 의미하는 지역과 구성체계가 서로 달라 병행 사용할 수 없게 되었다고 해요. 그렇다면 새 우편번호 사용 어떤 점이 좋은걸까요? 새 우편번호는 집배원의 배달 경로를 최적화하여 비용을 절감시킬 수 있고 우편물이 신속정확하게 배달될 수 있다고 합니다. 그리고 모든 공공기관이 동일한 구역번호를 사용하게 되서 위치찾기가 쉬워진다고 해요! 이쯤에서 서울시설공단의 새 우편번호 궁금해지는데요, 한번 알아볼까요? 04704 잊지 말고 외워둬야겠어요! 새 우편번호 5자리 중 앞 세자리는 시군구를 의미하며 뒤의 2자리는 해당 시군구 내에서 순차적으로 부여한 일련번호라고 해요. 그렇다면 우리집 새 우편번호 어떻게 찾을 수 있을까요? 아래의 다섯 가지 방법으로 검색해볼 수 있어요~ ① 인터넷우체국 www.epost.kr 새 우편번호 안내 페이지를 통한 검색 ② 우정사업본부 홈페이지 www.koreapost.go.kr 를 통한 검색 ③ 해당 우정청 및 총괄우체국 홈페이지를 통한 검색 ④ 행정자치부의 도로명주소 안내시스템 www.juso.go.kr 을 통한 검색 ⑤ 네이버, 다음 등 포탈서비스를 통한 검색 ☞ 모바일의 경우, 인터넷우체국 모바일 웹 m.epost.go.kr 혹은 우체국 앱 다운로드 시 검색이 가능해요! 새 우편번호에 대한 더 자세한 궁금증은 인터넷우체국 새 우편번호 안내 페이지 FAQ메뉴에서 알아볼 수 있으니 참조하세요~ 8월 1일부터 바뀌는 새 우편번호 이번 기회에 꼭 알아두세요^^","2015-06-26","B021","행사","문서","C003","http://www.sisul.or.kr/open_content/publicity/bbs/bbsMsgDetail.do?msg_seq=60&bcd=community&pgno=21","http://www.sisul.or.kr/open_content/com/common/upfiles.do?program=editor&type=image&filenm=0626_upyeonbeonho_geomsaek.jpg","Y","1220","우편배달구역,#통계집계구역,#소방관할구역,#학교관할구역,#경찰관할구역,#국가기초구역번호,#도로명주소","1","서울 이야기 > 서울 사람"
"93225","[시정소식] 시민참여, 주민주도형 세운상가군 재생을 위한 심포지엄에 함께해요!","1967년 준공된 세운상가군은 우리나라의 IT산업의 발생지로 오늘날 한국경제의 밑거름이 된 곳입니다. 이런 세운상가군이 새로운 출발을 준비하고 있다고 해요! 이에 서울시에서는 도시재생의 중추적인 역할을 하는 도시활동가의 이야기와 시민의 적극적인 참여와 방법 그리고 주민주도형 사업의 중요성을 알리고자 세운상가군 심포지엄을 마련하였다고 합니다. 시민 여러분의 많은 관심과 참여를 부탁드려요! 【심포지엄 개요】 ○ 주 제 : 세운상가군 심포지엄 : 도시활동가의 역할과 도심재생 ○ 일 시 : 2015.4.23(목), 14:00~18:00 (식전행사 13:00 시작) ○ 장 소 : 서울시청 8층 다목적홀 【주요 프로그램】 ○ 식전 행사 - 도시활동가 쇼케이스 (8층 로비) : 10여개 활동가 그룹 포스터 쇼케이스 및 네트워킹 - 등록 및 설문조사 실시 - UCC 공모전 선정작 상영 - 세운상가군 UCC 공모전 시상식 ○ 심포지엄 및 토론 【프로그램 세부 일정】 ○14:00~14:30 등록 및 식전행사 (장소: 8층 로비) ○14:30~14:45 개회식 ○14:45~15:15 UCC 공모전 시상식 ○15:15~16:00 주제발표 - 지역산업연계형 문화예술 행사 기획 및 운영 소개 (이채관 와우책문화예술센타 대표) - 도시활동가 교육프로그램과 필요성 소개 (문경일 서울시 산업진흥원 창조인재팀장) - 아시아의 전자상가들과 문화 사례연구 (이동연 한예종 한국예술학과 교수, 세운포럼 좌장) ○16:00~16:15 휴 식 ○16:15~17:45 토 론 ▶ 좌 장 - 강병근 교수(건국대) ▶ 토론자 - 구혜빈 연구원(타이드인스티튜트) - 서충원 교수(강남대) - 김해보 팀장(서울문화재단 정책연구팀) - 오형은 대표(지역활성화센터) ○ 17:45~18:00 폐 회 ○ 심포지엄 참가신청 및 문의 www.facebook.com/seun.together","2015-04-16","B021","행사","문서","C003","http://www.sisul.or.kr/open_content/publicity/bbs/bbsMsgDetail.do?msg_seq=12&bcd=community&pgno=25","http://www.sisul.or.kr/open_content/com/common/upfiles.do?program=editor&type=image&filenm=seunsangga.jpg","Y","1225","도시재생,#도시활동가","1","서울 이야기 > 서울 사람"
"93257","[서울어린이대공원] 동물보호캠페인","꽃들이 만개하는 봄꽃축제기간 동안 많은 시민들이 서울어린이대공원을 찾아주셨는데요. 과연 동물원 동물들도 봄을 즐길 수 있을까요? 주말동안 많은 방문객을 맞이했던 동물원의 동물들은 월요병을 앓습니다. 동물원을 방문한 시민들이 집에서 준비해온 당근, 오이, 배추, 양배추 등을 동물들에게 먹이기 때문인데요. 적게는 5만 명, 많게는 10만 명이 방문하는 요즘 동물들은 너무 배가 부릅니다. 주말을 보낸 동물들의 집에는 먹다 남은 배추와 당근, 그리고 쓰레기가 가득합니다. 더 이상 두고 볼 수만은 없어서 동물들의 건강을 위해 사육사들과 자원봉사자들이 발 벗고 나서게 됐습니다! 자원봉사자들은 먼저 건강한 동물원 만들기에 관한 교육을 받았습니다. 초식동물들에게 왜 집에서 가져온 채소를 주면 안 되는지, 먹이를 주지 않는 것 외에 동물원을 방문하여 지켜야 될 에티켓이 무엇인지. 자원봉사자들도 교육을 들으며 먹이를 주는 행동이나 그밖에 잘못된 관람문화가 동물들에게 어떻게 영향을 주는지 배우는 시간이었습니다. 교육 후엔 본격적으로 캠페인 나갈 준비를 했습니다. 자원봉사자들은 어깨에 띠를 두르고 서명판을 들었습니다. 서명을 받는 데스크 옆에는 주말이 지난 뒤 동물원의 모습이 담긴 사진들과 이물질을 먹고 죽게 된 동물들의 사진을 전시했습니다. 사진을 본 시민들은 대부분 충격을 받은 모습이었습니다. 사육사와 자원봉사자들의 설명을 들은 시민들이 잠시 발걸음을 멈추고 서명을 해주셨습니다. 이렇게 한 명, 두 명이 모여 총 587명의 시민 분들의 서명을 받을 수 있었고 비닐에 담긴 당근을 4봉지 수거 할 수 있었습니다. 앞으로도 건강한 동물원을 만들기 위해서는 여러분의 노력이 필요합니다. 동물들을 사랑하는 방법은 어렵지 않습니다. 눈으로 예뻐해 주세요. 동물들의 모습을 있는 그대로 봐주는 것 자체가 동물을 사랑하는 방법입니다.","2016-04-29","B021","행사","문서","C003","http://www.sisul.or.kr/open_content/publicity/bbs/bbsMsgDetail.do?msg_seq=248&bcd=community&pgno=5","http://www.sisul.or.kr/open_content/com/common/upfiles.do?program=editor&type=image&filenm=img_2591_horz(1).jpg","Y","1257","봄꽃축제,#월요병,#당근,#오이,#배추,#양배추,#사육사,#자원봉사자","1","서울 이야기 > 서울 사람"
"93262","[인재개발원] 시민과 함께하는 북 콘서트 <영원한 청년 작가 박범신을 만나다>","함께 견뎌온 세월이 더께로 얹혀 곰삭은 말, 당신 매월 지친 일상에 마음을 채워주는 만書소통 독서의 향연 시간이 감성 에너지를 더해 11월 시민들과 함께하는 북 콘서트로 찾아옵니다! 노래로 읽고 음악으로 공감하는 책과의 만남, 서울시설공단 제5회 북 콘서트에서는 박범신 작가의 『당신-꽃잎보다 붉던』을 만나봅니다. 치매에 걸린 노부부의 순애보적 사랑 이야기를 다룬 영원한 청년 작가 박범신 소설가의 마흔 두 번째 장편 신작 <당신> 에 관한 이야기와 문예콘서트의 공연 브랜드이자 노래로 책을 읽어주는 밴드 서울(書律)이 만든 아름다운 선율 당신 이 여러분을 기다립니다. 시민 누구나 무료로 당일 현장에서 참여하실 수 있어요~ 시민과 예술로 함께하는 서울시설공단 11월 북 콘서트 놓치지 마세요! ◐작가소개◑ 영원한 청년 작가 박범신 중앙일보 신춘문예에 단편 「여름의 잔해」가 당선되며 작품 활동을 시작했다. 소설집 『토끼와 잠수함』 『흰 소가 끄는 수레』 『향기로운 우물 이야기』, 장편소설 『죽음보다 깊은 잠』 『풀잎처럼 눕다』 『불의 나라』 『더러운 책상』 『나마스테』 『촐라체』 『고산자』 『은교』 『비즈니스』 『외등』 『나의 손은 말굽으로 변하고』 『소금』 『소소한 풍경』 『주름』 등 다수가 있다. 대한민국문학상, 김동리문학상, 만해문학상, 한무숙문학상, 대산문학상 등을 수상했고 현재 상명대학교 석좌교수로 있다. ◐밴드소개◑ 문학적 감수성을 간직한 밴드, 서율. 책을 읽어주고 노래하는 밴드 서율(書律)은 행복한 도서문화공연 및 교육을 전문으로 하는 예술기업 ㈜문예콘서트의 공연브랜드이자 소속 밴드이다. 책과 음악, 체험활동을 결합한 다양한 프로그램과 재능기부 북콘서트, 도서관과 학교, 기관, 기업 등에서 공연과 강의를 진행하고 있다. ◐프로그램 소개◑ 여는공연___바람이 불어오는 곳 [서율밴드] 강연___박범신 작가 <당신-꽃잎처럼 붉던> 공연Ⅰ___소소한 풍경 (글: 박범신, 작곡: 서율) 관객과의 대화Ⅰ___박범신 작가와 함께 나누는 이야기 공연Ⅱ___봄길 (작사 : 정호승 시 / 작곡: 서율) 관객과의 대화Ⅱ___박범신 작가와 함께 나누는 이야기 공연Ⅲ___자유롭지만 고독하게 (작사 : 이문재 시 / 작곡: 서율) 관객과의 대화Ⅲ___박범신 작가와 함께 나누는 이야기 닫는공연___웃어요","2015-11-23","B021","행사","문서","C003","http://www.sisul.or.kr/open_content/publicity/bbs/bbsMsgDetail.do?msg_seq=166&bcd=community&pgno=11","http://www.sisul.or.kr/open_content/com/common/upfiles.do?program=editor&type=image&filenm=bakbeomsin(1).jpg","Y","1262","독서,#북콘서트","1","서울 이야기 > 서울 사람"
"93363","[시정소식] 사회혁신을 통한 삶의 전환 2015 사회혁신 컨퍼런스","전 세계 인구의 절반이상이 도시에 살고, 도시의 확장 속도는 급격히 팽창하고 있으며 도시사회 문제는 이제 정부나 정책 입안자만의 과제가 아닌 기업, 시민단체 등 다양한 사회 이해관계자들이 함께 풀어가야 할 과제인데요. 서울시는 도시 내 다양하고 복잡한 사회문제 를 해결하기 위해 다양한 사회혁신활동가들의 활동을 지원하고, 사회혁신 실험 공간 <서울혁신파크>를 조성하는 등 다양한 실험과 경험을 통해 사회혁신 대표 도시로 거듭나고 있어요. 지금, 천만시민이 살고 있는 대도시 서울에서, 이 시대 도시인들의 행복한 삶을 위해 전 세계 혁신가들이 함께 모여 도시의 혁신을 논하는 컨퍼런스가 준비중이에요. 2015 사회혁신 컨퍼런스는 2013년 SIX Summer School in Seoul, 2014년 Social Museum Seoul 행사의 연장선상에서 대한민국, 서울에서 전 세계가 직면하고 있는 다양한 도시사회문제를 해결을 고민하고 논의하는 의미 있는 자리가 될 예정인데요! 전 세계 대표 도시의 사회혁신을 배우고, 공유하고, 서로를 통해 배우며, 지속가능한 도시를 위한 논의자리에 많은 관심과 참여 부탁드려요~ ◑ 2015 사회혁신 컨퍼런스 사회혁신을 통한 도시 삶의 전환 일시 11월 18일 (대중 포럼) / 19일 (관계자 내용) 장소 서울시청(18일) / 서울혁신파크 (19일) 세부내용 * 1일차 (대중 컨퍼런스) : 11월 18일 수요일, 서울시청 다목적홀 * 2일차 (마무리 컨퍼런스) : 11월 19일 목요일, 서울혁신파크 청년허브 주최 : 서울특별시 공동주관 : 서울공동체종합지원센터, 혁신센터, 청년허브, 씨닷 ※ 컨퍼런스에 대한 자세한 사항은 홈페이지를 참조해주세요. http://www.socialinnovationconference.kr","2015-11-10","B021","행사","문서","C003","http://www.sisul.or.kr/open_content/publicity/bbs/bbsMsgDetail.do?msg_seq=164&bcd=community&pgno=11","http://www.sisul.or.kr/open_content/com/common/upfiles.do?program=editor&type=image&filenm=2015sahoehyeoksinceanpeoleanseu.jpg","Y","1363","도시사회,#시민단체,#이해관계자,#사회문제","1","서울 이야기 > 서울 사람"
"93373","[기획조정실] 함께하면 커지는 공유경제 컨퍼런스","어린이대공원 무장애놀이터, 서울 자동차전용도로 위해요소 개선사업, 생사문화의 날, 부패척결 청렴공단 실현! 위 4가지 사업들의 공통점이 무엇인지 아시나요? 바로 작년 공단에서 유관기관의 협업을 통해 성공적으로 수행했던 사업들이랍니다. 오늘날 협업의 가치가 날로 중요해지고 있는데요. 각기 다양한 특성을 가진 기관들이 공동의 목적을 위해 함께 일한다면 시민에게 더욱 질 좋은 서비스를 제공할 수 있을 뿐 아니라 서로 win-win할 수 있는 좋은 기회가 되겠지요. 이러한 흐름에 발 맞추어 공단에서도 무려 74개 기관과 MOU를 맺어 다양한 사업을 수행하고 있습니다. 그리고 지난 1월, 서울글로벌센터 국제회의장에서는 공단과 협업사업을 추진하고 있는 기관들이 모여 교류하는 유관기관 공유경제 컨퍼러스가 열렸습니다. 그동안의 우수사례들을 공유하고, 다른 기관과 교류하며 또 다른 협업의 기회를 마련할 수 있었던 의미있는 자리였는데요. 시간이 모자랄 정도로 열뗬던 컨퍼런스의 현장을 간략히 소개해드릴게요. 1. 장례문화 개선 with 한겨레두레협동조합 한겨레두레협동조합은 공동체의 회복을 통해 상업화된 장례문화를 개선을 위한 여러 활동을 벌이고 있습니다. 공단 역시 착한 장례 서비스 와 국제심포지엄, 생사문화주간과 같은 행사를 통해 장례문화 개선을 위해 힘쓰고 있지요. 이처럼 공단과 조합은 장례문화 개선이라는 공동의 미션 하에 지난 8월 MOU를 맺어 함께 노력하고 있습니다. 2. 어린이대공원 무장애놀이터 with 장애물없는생활환경시민연대 지난 1월 어린이대공원에서는 무장애통합놀이터 꿈틀꿈틀 놀이터가 개장하였습니다. 장애인, 비장애 어린이 모두가 함께 어울려 놀 수 있는 꿈틀꿈틀 놀이터는 일상생활 속의 물리적 장애물을 제거하고 이동약자의 자유로운 사회활동을 위해 활동하는 장애물없는생활환경시민연대와 공단의 협업이 있었기에 가능했던 산물이었습니다. 3. 서울 자동자전용도로 위해요소 개선사업 with 서울디자인재단 한강다리 위 새조형물 보신 적 있으신가요? 바로 공단과 서울디자인재단이 함께 추진한 자동차전용도로 위해요소 개선사업 성과의 일부인데요. 이처럼 공단은 디자인재단과의 MOU를 통해 공단의 여러 인프라에 서비스디자인을 접목하여 시민체감형 공공서비스를 확대하기 위해 노력하고 있습니다. 4. 부패척결 청렴공단 실현 with 흥사단투명사회운동본부 아무리 강조해도 지나치지 않는 청렴! 공단은 부패척결, 청렴공단 실현을 위해 흥사단투명사회운동본부와 MOU를 맺어 공단의 청렴교육 및 반부패 모니터링을 실시하고 있습니다. 이 외에도 공단은 각종 기술교류협약부터 공단의 인프라를 기반으로 한 다양한 시민 행사 및 사업을 수행하는데 있어 여러 기관들과 협업하고 있습니다. 그리고 그 모든 노력의 공동의 목적은 보다 나은 서비스 제공을 통한 시민만족 향상에 있지요 앞으로도 공단의 이러한 노력 지켜봐주세요~","2016-02-29","B021","행사","문서","C003","http://www.sisul.or.kr/open_content/publicity/bbs/bbsMsgDetail.do?msg_seq=224&bcd=community&pgno=7","http://www.sisul.or.kr/open_content/com/common/upfiles.do?program=editor&type=image&filenm=eopmuresipi(1).jpg","Y","1373","어린이대공원,#무장애놀이터,#자동차전용도로,#위해요소,#개선사업,#생사문화의날,#부패척결,#청렴공단","1","서울 이야기 > 서울 사람"
"93176","[장충체육관] 장충체육관 백일, 시민의 사랑을 먹고 잘 자라고 있습니다!","백일 우리 장충이 잘 자라고 있습니다! 2년 8개월 동안 꼼꼼한 리노베이션 공사를 끝내고 재개장했던 장충체육관이 100일을 맞았습니다! 지난 50년 동안 크고 작은 스포츠 이벤트의 주인공이었던 스타 선수부터 시민들이 참석한 가운데 장충체육관 재개장식이 열렸던 것이 벌써 100일 전이라니 시간이 빠릅니다. 1963년 2월 국내 최초 실내경기장으로 개관, 아마추어 농구를 비롯해 박치기 왕 김일 선수의 프로레슬링 경기, 12대 대통령 선거까지 수많은 역사를 간직한 장충체육관. 그러나 세월의 흐름을 이기지 못하고 노후화 되었던 장충체육관은 체육 경기가 1년 중 20일도 채 안되며 점포정리 폐업세일 같은 잡다한 일반 행사가 채워지며 하마터면 허물어져버릴 뻔 했던 위기를 맞았습니다. 그러나 제1회 동아시아 여자농구대회를 비롯해 농구, 배구, 복싱, 역도, 레슬링, 씨름 등 국내외 실내 스포츠의 모태가 된 곳이자 지난 반세기 역사만큼 무게감 있는 역할을 해왔던 장충체육관을 시민의 기억 보존 공간으로 재탄생시킨다는 의미로 2012년 5월, 리모델링에 착수 2년 8개월 만에 지난 2015년 1월 17일 고품격 복합 문화체육시설로 화려하게 부활했습니다! 프로배구, 격투기 스포츠와 전국노래자랑을 비롯한 문화행사 누적 관객 5만 명을 돌파하며 100일 동안 건강하게 자라준 장충체육관. 최신식 실내 체육관으로 회춘한 장충체육관의 모습 만나보시죠! 부채춤과 강강술래와 탈춤을 형상화한 개성 있는 돔 지붕 외관 지하2층~지상3층 연면적 1만1,429㎡ 규모, 총 관람석 4,507석! 46m 주경기장은 배구, 농구뿐만 아니라 바닥길이를 가장 길게 쓰는 핸드볼 경기(40m&times;20m)까지 다양한 스포츠 행사가 가능 D등급을 받았던 돔 지붕은 무거운 조명이 주렁주렁 달려도 안전한 강도 높은 파이프트러스 구조로 전면 교체하고 최첨단 음향, 조명, 방송중계설비로 뮤지컬, 콘서트 등 다양한 문화 예술 공연이 가능 3호선 동대입구역에서 바로 진입할 수 있는 전용 지하 연결통로를 신설하고 손 끼임 방지 팔걸이가 있는 의자는 기본, 가족 · 연인 테마석과 장애인이 휠체어를 탄 채 관람할 수 있는 관람석부터 여성 편의시설 확충까지 시민들의 안전하고 편리한 경기관람을 위한 세심한 마음 장충이의 100일을 축하하며 살펴본 장충체육관 모습 어떠신가요? 1년, 2년 향후 미래가 더 기대되죠! 지난 반세기의 화려함과 역사를 잘 간직한 채 새로운 반세기를 시작하는 장충체육관, 시민 누구에게나 익숙하고 추억의 장소가 되기 위해 열심히 달려가겠습니다! [장충체육관 대관신청 안내] 2014~2015 프로배구 경기 정기 대관을 제외하고 시민 누구나 정기대관과 수시대관을 통해 공공문화예술, 일반 행사로 장충체육관 대관이 가능합니다.","2015-04-27","B021","행사","문서","C003","http://www.sisul.or.kr/open_content/publicity/bbs/bbsMsgDetail.do?msg_seq=15&bcd=community&pgno=25","http://www.sisul.or.kr/open_content/com/common/upfiles.do?program=editor&type=image&filenm=1(5).jpg","Y","1176","리노베이션,#재개장식,#실내경기장","1","서울 이야기 > 서울 사람"
"93187","[청계천] 청계천 글로벌 패션쇼 &prime;우리옷! 세계의 옷과 만나다&prime;","청계천 글로벌 패션쇼가 9일 (토) 저녁 8시, 오간수교 수상무대에서 열렸습니다. 이번 패션쇼는 우리옷! 세계의 옷과 만나다라는 주제로 우리의 전통옷인 한복과 아프리카, 아시아, 유럽 등 세계 여러나라의 의상이 선보여졌는데요. 사진으로 함께 만나보시죠! 1부는 우리옷인 한복과 청계천의 풍경이 함께 어우러져 한편의 수를 놓은 듯한 풍경을 연출했는데요. 모델들의 아름다운 자태와 함께 고즈넉한 분위기로 패션쇼의 시작을 알렸습니다. 2부는 아프리카, 중국, 인도, 태국, 스위스, 독일, 일본 등 세계 여러나라의 의상이 등장 지나가는 시민들도 멈춰서서 신기한 듯 관람하셨는데요. 우리에게 친숙한 일본 기모노와 동화책에서 많이 본 하이디 모습을 한 모델들을 실제로 가까이서 보니 즐거웠는데요. 다채로운 세계 여러 나라의 의상을 통해 다른 나라의 문화를 이해할 수 있는 기회가 되었던 것 같아요! 3부 마지막은 우리나라의 전통 의상인 한복의 빼어난 아름다움을 알릴 런웨이 무대가 꾸며졌는데요. 청계천을 찾은 시민들은 물론 한국을 찾은 외국인 관광객들의 눈길을 단연 사로잡았습니다!(흐뭇) 이렇게 이번 우리옷! 세계의 옷과 만나다라는 주제로 패션쇼도 많은 시민들의 참여와 관심 속에 성황리에 마쳤는데요. 청계천 수상패션쇼는 4월부터 10월까지 매월 둘째 주 토요일에 개최되고 있고, 일반시민 및 외국인 누구나 참여할 수 있는 열린 무대입니다! 여러분도 지금 도전해보세요~ 롸잇나우! 참가신청은 이메일(soyyo333@sisul.or.kr) 또는 전화(02-2290-6807)로 언제나 가능합니다!","2015-05-11","B021","행사","문서","C003","http://www.sisul.or.kr/open_content/publicity/bbs/bbsMsgDetail.do?msg_seq=28&bcd=community&pgno=24","http://www.sisul.or.kr/open_content/com/common/upfiles.do?program=editor&type=image&filenm=20150509_200134(1).jpg","Y","1187","오간수교,#수상무대,#한복","1","서울 이야기 > 서울 사람"
